"name","screen_name","text","polarity","subjectivity","label"
"BB8","lynnrzmn","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Mmusi AK™️","MmusiKube","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Wendy Rahima","wendy_rahima","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"John Salter","OfficialBrime","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Genaro França","GenaroF","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Adeeba Azmi","adeebaazmi","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"J O E Y","jM_Catnip","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"CJ Delda","augustusss221","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"sioh","__fsihahkhalil","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Bai Toninaaaaaa","rajahbaitonee","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Dae Hyuck Jeong","DaeHyuckJeong","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"A","AdamAbubakar","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"vote the vamps ✨","pepperonicca","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Nasir Masood Malik","NasirMasudMalik","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Manilyn Naredo","manilynpn","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Jeremy.","TheGreatJeremyy","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Kenny ☤","KennyVIII","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Patrick Hank","patrickpingan","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Nando","ayyeitsnando","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"초 재인","patrisssshaaaa","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"cos i","DontReadThiiss","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Hazel🌻","ftnnramirah","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Unknown Things!","TheProWikipedia","Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cramming.","0.27","0.65","POSITIVE"
"aleale","ali_iswadi","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"owa","joshdotpng","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"غدير الزين✨","Ghadeer_zain","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Briar 💎","iaeeaee","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"K☆","ktcypm","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Dr. D Budi M","dickyB_MD","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Cheats","TheDIYHacks","Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cramming.","0.27","0.65","POSITIVE"
"josh;","Joshiiiieeeeee","searching for last minute cramming advice from the web 😂😂","0.00","0.07","NEGATIVE"
"clandestine","hbujewell","Cramming na ba? 😂😂","0.00","0.00","NEGATIVE"
"Freke_Varg","Freke_Varg","RT @DDFporno: . @DDFporno Steve Q &amp; Victoria Daniels...: https://t.co/vbKDHRAUSA #ddfporn # sex cams: https://t.co/06yUUaExTn https://t.co/…","0.00","0.00","NEGATIVE"
"catherine quibin","iiaamthrine","RT @gyrabarroga: Productivity happens when cramming occurs 🙃","0.00","0.00","NEGATIVE"
"Mikaela Kyle","Kylabayaani","And the cramming game starts 😎😥","-0.40","0.40","NEGATIVE"
"jaja","janelovesss","cramming","0.00","0.00","NEGATIVE"
"Ringo 🍎","apolberibels","I love cramming my UP Application. Much wow","0.30","0.80","POSITIVE"
"Danato","Danainey","@donnypangilinan bye muna cramming aq atm","0.00","0.00","NEGATIVE"
"ㅤgrey","greirianna","RT @CarmnaDiwa: Cramming bes","0.00","0.00","NEGATIVE"
"Sammy","samtangco","😩 regret cramming 😩","0.00","0.00","NEGATIVE"
"˗ˏˋsamˎˊ˗","smnthbrnc__","cramming 😅","0.00","0.00","NEGATIVE"
"J","_heyitsjoe","puta cramming iz real","0.20","0.30","POSITIVE"
"lil ✨","lilypherondale","i just wrote ""AC velocity"". clearly i have been cramming too much physics for one night 🤔","0.15","0.29","POSITIVE"
"aDEIpose tissue","ADEiNINE_","RT @gyrabarroga: Productivity happens when cramming occurs 🙃","0.00","0.00","NEGATIVE"
"Mela ela ela eh eh.","MELODEEZE","@pettypete2 Looollll before I left, Mesa called for me to learn this one song. I've been cramming lyrics these past few days 😂😩","-0.15","0.12","NEGATIVE"
"Nydine Tabieros","nydooong","@shenkayl back to non-stop solving and stress and cramming and everything annoying lolsxcz","-0.40","0.45","NEGATIVE"
"aDEIpose tissue","ADEiNINE_","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"alii","hunyounoyay","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"klarey","CarmnaDiwa","Cramming bes","0.00","0.00","NEGATIVE"
"Willard Ong","LodgerWillCO","Our professor shows the true spirit of engineering by cramming the lesson thirty minutes before the quiz.","0.35","0.65","POSITIVE"
"Anaida","anaideeee","@leviayao cramming for whaaat","0.00","0.00","NEGATIVE"
"katty40ify","kjcross","There was a lot going on in Episode#7. Felt like cramming for a test trying to keep up...tired of Tariq, Tasha n def Dre! #PowerStarz","0.00","0.00","NEGATIVE"
"Oldman44","Oldman445","RT @DDFporno: . @DDFporno Steve Q &amp; Victoria Daniels...: https://t.co/vbKDHRAUSA #ddfporn # sex cams: https://t.co/06yUUaExTn https://t.co/…","0.00","0.00","NEGATIVE"
"Archie Ang","archieiology","✅ BUSLAW2 Recitation.. after 12 weeks of cramming and waiting to be called hahaha!","0.25","0.40","POSITIVE"
"Heeler","doublebassed","RT @WoofRight: The Yip Scouts cramming for final exams. https://t.co/GArYm000ry","0.00","1.00","NEGATIVE"
"masih_kurang","kuurrriiii","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"sscr ☁","ShahzlinSaffa","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Sunny","sunnfernandez","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"LyrineUrainBonifacio","bonifaciolyrine","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Mikaela Pascual","MPascual30","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Kai Mangulabnan","alykim_ilegna","I haven't even started reviewing... 
Cramming is the key","0.00","1.00","NEGATIVE"
"Alaga 💫","Damtastik","RT @FLOTUK: I'm literally cramming all my summer motives in this final month tbh","0.00","1.00","NEGATIVE"
"JESAL","JesalTV","It is a LITTLE bit too rushed. Loving it but so much is happening, feels like they are cramming. That was shorted episode EVER. Why?!","0.22","0.55","POSITIVE"
"J🌻","jerenzxx","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Shaun Tabatt","stabatt","""The little kids in Sunday School knew more about the Bible than I did, so I started cramming..."" -Craig Keener https://t.co/217N5MpsN7","0.16","0.50","POSITIVE"
"Z","czar_morales_x","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Doggo Butter Crew","Mcfagens","RT @WoofRight: The Yip Scouts cramming for final exams. https://t.co/GArYm000ry","0.00","1.00","NEGATIVE"
"#DogRight","WoofRight","The Yip Scouts cramming for final exams. https://t.co/GArYm000ry","0.00","1.00","NEGATIVE"
"kagomo","garing_ayot","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Yinn Hinata","HinataYinn","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"Crissy","tribalunikorn","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"yellow 🌻","aletheyuh","cramming pas research unya jusko","0.00","0.00","NEGATIVE"
"Hilary Ruth Angela","HeeeLarry","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Ligaya","joyaa_b","RT @TheGoogleFactz: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"leys","lealyn_gabagat","cramming is life :))","0.50","1.00","POSITIVE"
"Ben Droste","BenDroste","That episode of GoT was so awesome in so many ways. They really are cramming in a lot during this season, and lots of awesome payoffs.","0.68","0.68","POSITIVE"
"Princess ☆","princesspayaat","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Eleanor 🌹","eleanor_watts27","@DCPAGirl I went up twice on school trips and after 7 days of cramming as much site seeing in as possible, standing… https://t.co/yYNOLjlZ6G","0.10","0.60","POSITIVE"
"angelika 🌈","TabbyAngelika","RT @gyrabarroga: Productivity happens when cramming occurs 🙃","0.00","0.00","NEGATIVE"
"ane","yourstrulylyra","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"joseph","_josephangelo","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"C H A N T Y","ItsMeChantiie","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Raven","rjaysoriano13","cramming skills level 99. HAHHAHA lol","0.80","0.70","POSITIVE"
"Samantha Cerdenia","SamanthaCee01","Cramming homework is harrrrd 😐 Homework is already hard all by itself. But cramming?! 😥Ughhh","-0.36","0.54","NEGATIVE"
"mica🍓","santosmicamae","RT @gyrabarroga: Productivity happens when cramming occurs 🙃","0.00","0.00","NEGATIVE"
"Ellaine","reaellaine","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"ℓîäå","elxxrr","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Lonna","lonnapgermo","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Ronnell John Jonota","rjjonota","Back to the busy and cramming days","0.05","0.15","POSITIVE"
"👹","itskynexo","Why do I have to do so many things at once? I'm not even close to cramming but I feel like all these works are getting piled up so fast","0.35","0.55","POSITIVE"
