"name","screen_name","text","polarity","subjectivity","label"
"Vaibhav Gupta","vaibhavg10","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"ashu","ashu14464750","RT @DDNewsLive: #NitiAayog: Economist Rajiv Kumar to be the new Vice-Chairman of @NITIAayog https://t.co/yrsAzqLbpS","0.14","0.45","POSITIVE"
"Antonia Pacheco","entanraden1975","RT @tikoosunny: I want my right to AFFORDABLE commute. Let me travel by @shuttlapp #DignifiedCommute @ArvindKejriwal @PMOIndia @TransportDe…","0.29","0.54","POSITIVE"
"Gunamoy Ray","gunamoyray","Economist #RajivKumar appointed as new vice-chairman of #NITIAayog; #VinodPaul selected as additional member https://t.co/b3iMqfLQY0","0.14","0.45","POSITIVE"
"Sukhoi","Sukhoi004","RT @lindanewmai: Congratulations to the new Vice Chairman of @NITIAayog Rajiv Kumar https://t.co/XDEOv3zCPA","0.14","0.45","POSITIVE"
"Linda Newmai","lindanewmai","Congratulations to the new Vice Chairman of @NITIAayog Rajiv Kumar https://t.co/XDEOv3zCPA","0.14","0.45","POSITIVE"
"Pranav Sirohi","pranavsirohi","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"kuldeep singh","Kuldeepsinghsy","@RajivKumar1 congratulations sir. Nation wants such a humble personality.  @NITIAayog","0.00","0.33","NEGATIVE"
"#Indian Prof Rao","ProfSRK","@RajivKumar1 Heartiest Congratulations Sir @NITIAayog","0.00","0.00","NEGATIVE"
"Yashwant Hiray","HirayYashwant","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Catch News","CatchNews","Economist #RajivKumar is new #ViceChairman of @NITIAayog
https://t.co/QDXFg6VxyL #NitiAayog","0.14","0.45","POSITIVE"
"BIJOY AGRAWAL","bk_agrawal","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Rajan ES","sownthar","RT @airnewsalerts: Economist Rajiv Kumar to be the new Vice Chairman of @NITIAayog. https://t.co/Dxq9cx3fzQ","0.14","0.45","POSITIVE"
"viral mehta","viralvm69","RT @DDNewsLive: #NitiAayog: Economist Rajiv Kumar to be the new Vice-Chairman of @NITIAayog https://t.co/yrsAzqLbpS","0.14","0.45","POSITIVE"
"India in France","Indian_Embassy","RT @DDNewsLive: #NitiAayog: Economist Rajiv Kumar to be the new Vice-Chairman of @NITIAayog https://t.co/yrsAzqLbpS","0.14","0.45","POSITIVE"
"dhikshan","dhikshan","RT @htTweets: Economist Rajiv Kumar becomes new vice chairman of @NITIAayog https://t.co/hW0SJsfA6F https://t.co/bU9WaR4X4C","0.14","0.45","POSITIVE"
"Amar Thakur","amarthakur","Noted economist Rajiv Kumar to be new @NITIAayog vice chairman, a post recently vacated by  Arvind Panagariya.","0.07","0.35","POSITIVE"
"Free Market India","FreeMarketIndia","RT @vdehejia: Hearty Congratulations @RajivKumar1 on your selection to succeed @APanagariya to head @NITIAayog        Best of luck in your…","1.00","0.30","POSITIVE"
"NikenDra Shekhawat🍁","shekhawatND","RT @DDNewsLive: #NitiAayog: Economist Rajiv Kumar to be the new Vice-Chairman of @NITIAayog https://t.co/yrsAzqLbpS","0.14","0.45","POSITIVE"
"Shouting Saloni","SaloniShouts","Congratulations to The Economist Rajiv Kumar @RajivKumar1 on being the new VC of @NITIAayog #NitiAayog 
@PMOIndia https://t.co/O05Lf7XoMW","0.14","0.45","POSITIVE"
"jatin gandhi","jatingandhi","RT @htTweets: Economist Rajiv Kumar becomes new vice chairman of @NITIAayog https://t.co/hW0SJsfA6F https://t.co/bU9WaR4X4C","0.14","0.45","POSITIVE"
"Priyanka Naidu Y⚫","Priyanka24y","Happy Friendship Day To Me.#FriendshipDay #Friends #TSRNAIDU #Abi #NitiAayog #FriendshipDay… https://t.co/h4LevEZ4FK","0.80","1.00","POSITIVE"
"Varun Jhaveri","Varun_Jhaveri","Eminent economist Rajiv Kumar has been announced as the next Vice Chairman of @NITIAayog!

Huge congratulations,… https://t.co/AZBivGdY7Y","0.20","0.45","POSITIVE"
"Jomi John Joseph","jomeyonwheels","RT @nipunmalhotra: Hearty congratulations to Dr @RajivKumar1 - my first boss, mentor and a wonderful human being on becoming Vice-Chairman…","0.42","0.57","POSITIVE"
"Raj Kiran","RajKira40633939","@RajivKumar1 @NITIAayog @PMOIndia Good choice @narendramodi_in. Let us make India proud.","0.75","0.80","POSITIVE"
"Karim K Samnani","KaptanStrange","Required all India 

With biometric students attendance as well

@_DigitalIndia @NITIAayog @HRDMinistry… https://t.co/hZcYScTq90","0.00","0.00","NEGATIVE"
"rajni das","rajni_das1","Heartly congratulations to Economist Rajiv Kumar @NITIAayog @BJPAwadhBJP @TrustBJP @AmitThakerBJP @KinjalDesaiBJP https://t.co/8Q9efzRQsA","0.00","0.00","NEGATIVE"
"Vimal Kr Bhadouriya","vkbhadouriya","RT @khandelwalhimu: @TapasKumarBose3 @ndtv @NITIAayog He is joining his job back in US as his leaves could not get further extended and he…","0.00","0.25","NEGATIVE"
"Gautam Chikermane","gchikermane","Congrats @RajivKumar1 - and best wishes for your new innings at @NITIAayog https://t.co/zU3r3n28xS","0.57","0.38","POSITIVE"
"An_and","AnandAdsul","RT @airnewsalerts: Economist Rajiv Kumar to be the new Vice Chairman of @NITIAayog. https://t.co/Dxq9cx3fzQ","0.14","0.45","POSITIVE"
"Siddarth Pai","siddarthpaim","@RajivKumar1 congrats sir on New role at @NITIAayog","0.14","0.45","POSITIVE"
"SANMITRA 🇮🇳🇮🇳","Phaalguna","Dear @RajivKumar1 Ji accept our best wishes for your new role as VC of @NITIAayog 
May Bharath progress further under your supervision","0.38","0.42","POSITIVE"
"Bharathkumar","Bharathknights","@RajivKumar1 @NITIAayog @PMOIndia 
Congratulations ! Best wishes sir","1.00","0.30","POSITIVE"
"tapan p","patnaikt","RT @surnell: Congratulations @RajivKumar1 on being elevated as the Chairman of @NITIAayog","0.00","0.00","NEGATIVE"
"Vibhor Kedia","Vibhorkedia1","RT @Shyakandu: Economist Rajiv Kumar worked for corporate lobby forums @ficci_india &amp; @FollowCII. Now will propose economic Nitis at @NITIA…","0.10","0.10","POSITIVE"
"Ishu","deadlypoisondp","RT @DDNewsLive: #NitiAayog: Economist Rajiv Kumar to be the new Vice-Chairman of @NITIAayog https://t.co/yrsAzqLbpS","0.14","0.45","POSITIVE"
"nikunj shah 🇮🇳","niku1630","RT @surnell: Congratulations @RajivKumar1 on being elevated as the Chairman of @NITIAayog","0.00","0.00","NEGATIVE"
"Suresh N","surnell","Congratulations @RajivKumar1 on being elevated as the Chairman of @NITIAayog","0.00","0.00","NEGATIVE"
"Priyanka Naidu Y⚫","Priyanka24y","The Great Economist ""Dr. Rajiv Kumar"" will be New Vice- Chairman to ""NITI Aayog's"". Congrats  sir @Rajivkumar… https://t.co/GA2AQpRNEn","0.47","0.60","POSITIVE"
"Shubham","valaor_furr","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Prashant Verma","prashantjourno","Congratulations to @RajivKumar1 for your new but challenging assignment as @NITIAayog Vice Chairman... great chance to serve the nation.","0.48","0.73","POSITIVE"
"Anil Dubey","anilscribe","RT @Shyakandu: Economist Rajiv Kumar worked for corporate lobby forums @ficci_india &amp; @FollowCII. Now will propose economic Nitis at @NITIA…","0.10","0.10","POSITIVE"
"Sunil Bansal","sunil16dec","@RajivKumar1 @NITIAayog @PMOIndia Hearty Congratulations Sir","0.00","0.00","NEGATIVE"
"Anil Khanna","AkKhanna61","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Gujju IT","Gujju_It","Save #Whatsapp Stories : https://t.co/9E7a47tKln

#VicePresident #BattleGroundAsia #VenkaiahNaidu #SoniaGandhiDebate #LiesOfBJP #NitiAayog","0.00","0.00","NEGATIVE"
"Iyer Premkumar","Iyerpremkumar","@RajivKumar1 @NITIAayog @PMOIndia @ramankk92 more reason to follow him","0.50","0.50","POSITIVE"
"Deb Dip Chatterjee","DebDip00","@RajivKumar1 @NITIAayog @PMOIndia Congratulations","0.00","0.00","NEGATIVE"
"Deb Dip Chatterjee","DebDip00","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Mahesh D M","drmaheshdm","@NITIAayog should now address this also @RajivKumar1 https://t.co/h5nGmlcKpi","0.00","0.00","NEGATIVE"
"Abhaykumarsingh","AbhaySinghKr","RT @NITIAayog: To develop next gen innovators, we have to link our children w/ new tech. That's why we've launched 'Atal Tinkering Labs’: P…","0.07","0.23","POSITIVE"
"kayvee","vee5712","@RajivKumar1 @NITIAayog @PMOIndia Sir, Congratulations, and best wishes - you have a difficult task, but with the w… https://t.co/lIB6c8sWF9","0.25","0.65","POSITIVE"
"ShyamaKant","Shyakandu","Economist Rajiv Kumar worked for corporate lobby forums @ficci_india &amp; @FollowCII. Now will propose economic Nitis… https://t.co/lE8tzyjngP","0.10","0.10","POSITIVE"
"Iyer Premkumar","Iyerpremkumar","@RajivKumar1 @NITIAayog @PMOIndia @republic Would love to see @RajivKumar1 in your debats @NITIAayog @PMOIndia","0.50","0.60","POSITIVE"
"उत्कर्ष पाण्डेय","utpandey","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Tombstonerip","tombstonerip","@RajivKumar1 @NITIAayog @PMOIndia 2 words:Privatise banks","0.00","0.00","NEGATIVE"
"shashanksrivastava","imshashank91221","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Rajesh Sharma","rajesh10sharma","RT @alok_awaaz: Congratulations @RajivKumar1 the new Vice chairman of #NITIAayog Hope to see a sparkling tenure. @CNBC_Awaaz @NITIAayog","0.14","0.45","POSITIVE"
"Roma Singh","roma_singh1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Vijay Kumar","vijay_1kumar","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"zeenat","zeenat_88","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"sona yadav","sona_yadav12","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"vandana yadav","vandana_yadav1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Tarak Singh","tarak_singh2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"sajan singh","sajan_singh1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rohit yadav","rohit_yadav12","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"sumit yadav","sumit_yadav3","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"tirath singh","tirath_singh2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"sunami singh","sunami_singh1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Rehana","rehana_khan1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"vardha yadav","vardha_yadav","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Sulemani","sulemani_khan1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"ujjawal gupta","ujjawal_gupta1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"sudha singh","sudha_singh1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Soniya Jain","soniya_jain1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"saniya","saniya_khan2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"sameer jain","sameer_jain2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"sohan","sohan_varma1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rana khatoon","rana_khatoon1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rohit vamula","rohit_bharti1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"sadiq jameel","sadiq_jameel1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"roma jain","roma_jain2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"raj sinha","raj_sinha1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"saba khan","saba_khan6","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Romana","romana_khan12","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"sagar singh","sagar_singh2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"roshan_singh","roshan_singh4","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rahila khan","rahila_khan12","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rita singh","rita_singh2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"ram khelawan","ram_khelawan1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"ranbir kapoor","ranbir_kapoo","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rani singh","rani_singh1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"pawan singh","pawan_singh3","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Rajiv Tyagi","rajiv_tyagi1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rajni das","rajni_das1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rakhi gupta","rakhi_gupta1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rakesh sharma","rakesh_sharma6","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rahul dev","rahul_dev12","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Najeeb","najeeb_jang","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Rahul Baba","rahul_baba1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"pallavi jain","pallavi_jain2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rahi","rahi_masoom1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Rabbani","rabbani_sir","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"paras gupta","paras_gupta1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"pitbull","pitbull_yadav","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"pooja singh","pooja_singh3","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"rabiya khatoon","rabiya_khatoon1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Dilli","naz_khan4","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Nizamuddin Khan","nizamuddin_3","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"manisha singh","manisha_singh1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Naz Khan","naz_khan2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"nazneen","nazneen_khan2","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"nelam singh","nelam_singh","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Pradham Raj","Veerisonline","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"kamran malik","kamran_malik4","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"mohit yadav","mohit_yadav12","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"manohar","manohar_gupta1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"manoj singh","manoj_singh5","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"mantri yadav","imMandeep_Singh","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
"Komal Singh","komal_yadav1","RT @RajivKumar1: Thank you for the wishes. Will strive to do my best @NITIAayog @PMOIndia","1.00","0.30","POSITIVE"
