"name","screen_name","text","polarity","subjectivity","label"
"Karen Permetti","kpermetti","RT @MISDLedbetter: #MISDProud moment today working with our @MidlothianISD @JRIrvin_Elem teachers designing the new campus! https://t.co/IH…","0.17","0.45","POSITIVE"
"Ben Aus","EnglishGoesCom","Speaking English with an accent makes English learners and teachers less professional, therefore, it is good to... https://t.co/bMxjyxeB3w","0.13","0.15","POSITIVE"
"DVUSD","DVUSD","RT @EducationSteve: Thanks @dbacks for honoring our @maricopacounty teachers on the field and allowing me to throw out the first pitch toni…","0.23","0.27","POSITIVE"
"Dave Jersey","RewardConsent","RT @RewardConsent: #ABAtherapy falsely claims it's nonaversive #PBIS here. Watch: #Crestline, #Ohio #teachers drag #autistic #student. http…","-0.25","0.34","NEGATIVE"
"Rick Moulin","bshsprincipal","It's great. One of our teachers created the para feud game. If you send me your email address, we will send it to you.","0.20","0.57","POSITIVE"
"Leann Perkins","LeannPerkins45","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Here Kitty","EbonyGonzalez25","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"marissa nichole","marissanunes07","RT @HReneeOliveira: Me after two days of reading syllabuses, meeting teachers, and telling my ""fav hobby"" or ""special talent"" to classmates…","0.36","0.57","POSITIVE"
"Mrs. J Swan","jackieswan","RT @jwburchfiel: Great things happening today @IrvingISD. K-2 teachers watching guided reading and word work demo lessons. @iInstructIrving…","0.80","0.75","POSITIVE"
"Dallastown Area SD","DallastownSD","RT @NLearning: Engage students in thoughtful reflection and insightful discussion. https://t.co/IXffGbx7kf #NLearning https://t.co/DC7ZEclg…","0.40","0.50","POSITIVE"
"Paul Enderle","PaulEnderle","6 Opening &amp; Closing Routines for New Teachers by @WordLib: https://t.co/mgVPOGsRz7 #D123 #edchat #cpchat #ntchat #elemchat #mschat #hschat","0.14","0.45","POSITIVE"
"B","ctsmom3","Such a great story about a great man. Hard to believe that this man was one of my high school teachers. Congrats Sc… https://t.co/y9OEcPhk27","0.29","0.62","POSITIVE"
"MarkM","nmndad","My easy kid keeps hitting the jackpot with teachers, while my more difficult one keeps getting the teachers that don't like kids.","0.14","0.78","POSITIVE"
"Cypress Woods HS Lib","CWHSLIB","RT @CyWoods212: Our Department Chairs are filled with #CFISD spirit and ready for our teachers and Wildcats to arrive! https://t.co/1C0Nfrv…","0.33","0.70","POSITIVE"
"Yasmine Reyes 🎼","yas_elena_","@JCHalpryn I'll be like ""YO I HAD GYM WITH YOUR BRO AND HE BROKE THE TEACHERS LEG FOR NOT SHOWING UP TO FILM CLUB""","0.00","0.00","NEGATIVE"
"Ciera Santos ❥","ciera_santos","RT @HReneeOliveira: Me after two days of reading syllabuses, meeting teachers, and telling my ""fav hobby"" or ""special talent"" to classmates…","0.36","0.57","POSITIVE"
"V. Warren","vwarren04","""Got Code"" face. Teachers R U ready? Code training coming soon #steminstitute #picademy @PerotMuseum @KosmosEnergy https://t.co/ajDywg03vI","0.20","0.50","POSITIVE"
"madmilker","madmilker","@TeachtoLead @usedgov I got one
#Educate
an stop making the damn public schools a dang spring board for asinine tea… https://t.co/gRUYKI9hmP","0.00","0.07","NEGATIVE"
"Micaela B.","mlbermud","RT @rustyhall09: A great session today for new Bilingual teachers. Great job Ms Rodriguez and Ms Bermudez. https://t.co/BoHjvVtPPW","0.58","0.65","POSITIVE"
"Laurie Haskell","HaskellLaurie","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Julie Cuomo","JulieCuomo55","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Shadab","Shadab07025671","@anjanaomkashyap teachers are protesting for job in u p .and reciving lathi from police .who will responsible.","0.20","0.55","POSITIVE"
"Walker Elementary","WalkerWildcats1","Administrators are ready, teachers are  ready, and we can't wait to see students on Monday! https://t.co/vXtovnUOJM","0.23","0.50","POSITIVE"
"Vanessa Rodriguez","VanessaRodri88","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Bert Davis","BertDavis53","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Irma Smith","IrmaSmith45","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Bryan P Johnson","MarchtoCharm","@jwalkup @MatRyanELATeach @teachbarefoot Good update, but I still feel teachers can get low scores inadvertently.","0.35","0.45","POSITIVE"
"Ali","akumaldreams","Any one else not feeling sympathetic for teachers having to go back to work after 2-3 months off?  Just me?  Ok.","0.33","0.50","POSITIVE"
"Han🌻","HReneeOliveira","Me after two days of reading syllabuses, meeting teachers, and telling my ""fav hobby"" or ""special talent"" to classm… https://t.co/3ZZTa4cM3i","0.36","0.57","POSITIVE"
"Bonnie Turner","BonnieT29156930","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Michael Hayes","MichaelHay76","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"The Executive","mansta_","That is true about Houston schools :/ The teachers openly complained about it https://t.co/PPiI9pfKbk","-0.07","0.62","NEGATIVE"
"Ralph Felix Valencic","RValencic","@CBSNews 
No matter what a judge rules, Such Conduct Is against the canon of  ethics for teachers!","0.00","0.50","NEGATIVE"
"Leslie Mancini","LeslieMancini32","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Drew Hanson","johnnyreb1864","RT @toddstarnes: Minnesota teachers have been told to stop calling children boys and girls: https://t.co/Py4CmBTjj1 #ToddStarnesShow","0.00","0.00","NEGATIVE"
"Michelle King","rmichelleking","RT @Catlin_Tucker: Google SLIDE Scavenger Hunt https://t.co/JF7JfpmnXe —Finally finished for those teachers who want to use it #edchat","0.00","0.00","NEGATIVE"
"K.T.  Stephens","Stephen27932753","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Gloria Baird","GloriaB88636334","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Tracey Mitchell","TraceyMitch45","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Virginia Woods","VirginiaWoods23","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"EviHickman","evihickman1","RT @ewilliams65: New #LCPS18 teachers receive red carpet treatment! https://t.co/oqDTj5md1T #NEO17","0.07","0.23","POSITIVE"
"Dasuma","dasuma_es","RT @ahier: Skilled teachers leave academia creating shortage for next generation of #datascientists
#ai #ml #machinelearning

https://t.co/…","0.25","0.25","POSITIVE"
"AnnapolisMiddlePTSA","AnnapMiddlePTSA","Annapolis woman uses Facebook to help teachers with supply needs https://t.co/n8ixobqWgH","0.00","0.00","NEGATIVE"
"Lori Felix","morewless","RT @MyMilitarySvgs: Trying to think of the perfect #backtoschool #teacher gift? Check out these super CUTE #DIY ideas! 📓✏️🍎🎒 https://t.co/W…","0.65","0.89","POSITIVE"
"Marion Nelson","MarionN92662709","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Wayne Bolden","WayneBolden15","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Jessica Schwind","SchwindJessica","RT @CDCFlu: #Teachers: Don’t forget #flu prevention in your curriculum! See #flu lesson plans for early child care programs: https://t.co/X…","0.10","0.30","POSITIVE"
"Christopher Dodge","PrincipalDodge1","RT @alienearbud: Personalized PD for teachers @tsschmidty #education #leadership https://t.co/MPsTSld7LM https://t.co/eXHkqH0VfQ","0.00","0.00","NEGATIVE"
"EviHickman","evihickman1","RT @ashleyfellis: @ewilliams65 says new teachers deserve the red carpet service. Welcome new teachers! #lcps18","0.28","0.45","POSITIVE"
"Gloria Wesley","WesleyG01805529","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Rogelio Byrd","RogelioByrd65","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Roger Bush","RogerBush88","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Jennifer Bertolino","MsBertolino","RT @artofcoaching1: Six dispositions of a transformational coach are...https://t.co/A8tw3UMbqF","0.00","0.00","NEGATIVE"
"Loretta Latus","lo_latus","RT @SteeleThoughts: All teachers have bad days.  The best teachers refuse to let their ‘bad day’ compromise the positive energy in the clas…","-0.04","0.54","NEGATIVE"
"John Chapdela","JohnChapdela45","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Laura","Damaged_DamseI","@BetsyDeVos Found this awful creature terrorising my kids school. Luckily the teachers caught in in time… https://t.co/IH1YXRu8r2","-0.33","0.92","NEGATIVE"
"Dorothy Cruz","DorothyCruz33","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Josie Hartsfield","HartsfieldJose5","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Edward Cramer","EdwardCramer15","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Cathery Meyers","meyers_catheryn","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"EviHickman","evihickman1","RT @adoores10: Welcome New LCPS teachers
#lcps18 https://t.co/ZpcO3aMc0u","0.47","0.68","POSITIVE"
"Travis Harder","tjredbird","Eager students = eager teachers https://t.co/d1LR3e0TdO","0.00","0.00","NEGATIVE"
"Mark Lego","MarkLego88","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Rebecca Rolon","RebeccaRolon3","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Melissa Blair","MelissaBlair44","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Meredith Millspaugh","DOSMillspaugh","RT @MCorreaKHOU: Wow! We asked teachers to share what they personally pay to stock their classrooms. They're chiming in⬇️⬇️⬇️ more on #KHOU…","0.21","0.60","POSITIVE"
"hikbabe","hikma20108","Teachers reveal students  bad reply which sound more funny - https://t.co/e5JXQuyGX4 https://t.co/vK7T8YCskP","0.11","0.64","POSITIVE"
"💯💯","Nixtility","RT @WALBNews10: Ohio school district will allow teachers to carry guns 

https://t.co/EvjGqf3bgO https://t.co/71MfAsoWRL","0.00","0.00","NEGATIVE"
"Christine Whitcomb","ChristineWhit45","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Briana E. Riggins","brianaespeaks","We are looking for teachers, come and join us. See the link below for more information. https://t.co/Z66Znv0Tbs","0.50","0.50","POSITIVE"
"Steven Perez","StevenP55752031","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Sandra Brooks","SandraBrooks25","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"N.K.","OvaLombok","RT @NSTA: #NSTA's Enhanced E-books for teachers provide robust interactive learning experiences built around science content. https://t.co/…","0.00","0.00","NEGATIVE"
"Matthew Lynch","Lynch39083","Why ""anti-tech"" teachers irk me https://t.co/cDN0S2gsnM","0.00","0.00","NEGATIVE"
"Joshua Howard","joshchoward","RT @GoogleForEdu: The first day #BacktoSchool is all about students. The #FirstDayofClassroom is all about teachers. Learn more: https://t.…","0.38","0.42","POSITIVE"
"Gramela Pamela","yebenlady","It's fun to go shopping at The YEBEN! Shoe Store!
#YEBEN #cartoon #moms #dads #teachers #firstgrade… https://t.co/Af3fpDyVYg","0.47","0.20","POSITIVE"
"Breanna McKinley","MsMckinley_nms8","Also constant feedback, conferences, and circulating! Projects aren't a time for teachers to sit back and only watc… https://t.co/sn20vIEBId","0.00","0.44","NEGATIVE"
"Matt McCullough","mcculloughmg","RT @newtechnetwork: A group of 1700+ scientists are available to Skype to YOUR class! Check it out https://t.co/bmam2EjtqL #scichat #pblcha…","0.50","0.40","POSITIVE"
"Jamie Hood","JrHood22","RT @DVUSD: Yes! Our Administrators and Teachers are the best ""Tweetchers!"" They see our #Extraordinary students every day &amp; love sharing th…","0.75","0.45","POSITIVE"
"Nelson L. Inong","nelsonforgood","RT @Focus_Taiwan: Philippine office to open courses to train language teachers
https://t.co/HyS4ZSgpvJ https://t.co/16RdcmKElz","0.00","0.50","NEGATIVE"
"Shizuko Melcher","MelcherShizuko2","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
"Jennifer Gonzalez","cultofpedagogy","Why It’s So Hard for Teachers to Take Care of Themselves (and 4 Ways to Start)
https://t.co/nxwjuxZ2UO
#youmatter #timemanagement #teaching","-0.29","0.54","NEGATIVE"
"Wanda Allen","WandaAllen55","RT @compellingtalks: We need many more #ESL &amp; #citizenship classes. We also need better training for #teachers #tutors &amp; #adulted Speaking…","0.50","0.50","POSITIVE"
